Disclaimer
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov."""

StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
5857314,30.115834,-97.895,Hays,218EBFZA,Elliot Ranch Well #1,W,10/26/1999,403,11,8,250,403,892,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050132A. Site 45 in BSEACD Report 2010-0701. Originally drilled to 655 and plug- ged back to 403 feet. Geophysical log to 355 feet. Reported yield 194 GPM with 10.3 feet drawdown after 24 hours in 1999. Specific capacity 18.7 GPM/ft. Aquifer test data and results in TWDB files.
5857315,30.0977778,-97.885,Hays,218EBFZA,Southern Hills Church of Christ,W,7/9/2002,400,10,5,0,280,814,Yes,Yes,Submersible,Public Supply,Well Report Tracking Number: 11319. Reported yield 50 GPM in 2002. MP= +2.50 feet
5857315,30.0977778,-97.885,Hays,218EBFZA,Southern Hills Church of Christ,W,7/9/2002,400,11,5,280,380,814,Yes,Yes,Submersible,Public Supply,Well Report Tracking Number: 11319. Reported yield 50 GPM in 2002. MP= +2.50 feet
5857315,30.0977778,-97.885,Hays,218EBFZA,Southern Hills Church of Christ,W,7/9/2002,400,10,5,380,400,814,Yes,Yes,Submersible,Public Supply,Well Report Tracking Number: 11319. Reported yield 50 GPM in 2002. MP= +2.50 feet
5857316,30.121667,-97.912223,Hays,218EBFZA,Steve Huibregtse,W,,300,,,,,854,No,No,,,
5857317,30.1172222,-97.9086111,Hays,218EDRDA,USGS,O,,134,10,6,0,20,802,Yes,No,None,Monitor,USGS Site Number: 300702097543101. 
5857317,30.1172222,-97.9086111,Hays,218EDRDA,USGS,O,,134,10,3,0,73,802,Yes,No,None,Monitor,USGS Site Number: 300702097543101. 
5857317,30.1172222,-97.9086111,Hays,218EDRDA,USGS,O,,134,11,3,73,133,802,Yes,No,None,Monitor,USGS Site Number: 300702097543101. 
5857318,30.123889,-97.907778,Hays,218EDGRU,Rick Castillo ,W,11/26/1996,420,,,,,800,Yes,Yes,Submersible,Domestic,
5857319,30.0888889,-97.9152778,Hays,218EDRDA,USGS,W,,179,10,7,0,20,805,Yes,Yes,None,Unused,USGS Site Number: 301336097484601. 
5857319,30.0888889,-97.9152778,Hays,218EDRDA,USGS,W,,179,10,3,0,100,805,Yes,Yes,None,Unused,USGS Site Number: 301336097484601. 
5857319,30.0888889,-97.9152778,Hays,218EDRDA,USGS,W,,179,11,3,100,179,805,Yes,Yes,None,Unused,USGS Site Number: 301336097484601. 
5857320,30.0975,-97.886945,Hays,218EDRDA,"Gary Callon  Buda, Texas ",W,,400,,,,,824,Yes,Yes,Submersible,Domestic,
5857321,30.1130556,-97.8838889,Hays,218EDRDA,USGS,O,,402,10,4,,,805,Yes,No,,Unused,
5857323,30.116667,-97.893611,Hays,218EBFZA,Elliott Ranch  Well #2 ,W,1/0/2000,380,10,10,0,180,872,Yes,Yes,Submersible,Public Supply,Site 47 in BSEACD Report 2010-701. Reported yield 205 GPM with 10.4 feet drawdown after 24 hours in 20- 00. Specific capacity 19.7 GPM/ft. Aquifer test data and results in TWDB files.
5857323,30.116667,-97.893611,Hays,218EBFZA,Elliott Ranch  Well #2 ,W,1/0/2000,380,11,10,180,380,872,Yes,Yes,Submersible,Public Supply,Site 47 in BSEACD Report 2010-701. Reported yield 205 GPM with 10.4 feet drawdown after 24 hours in 20- 00. Specific capacity 19.7 GPM/ft. Aquifer test data and results in TWDB files.
5857324,30.107501,-97.905834,Hays,218EBFZA,Brent Freitag,W,3/28/1996,400,,,,,850,No,No,,Domestic,
5857325,30.111667,-97.881667,Hays,218EBFZA,Eric and Carol Swanson,W,2/22/1996,480,,,,,818,No,No,,Domestic,
5857326,30.118333,-97.89,Hays,218EBFZA,Kevin Crumley,W,1/6/1995,397,10,5,2,340,855,Yes,No,,Domestic,
5857326,30.118333,-97.89,Hays,218EBFZA,Kevin Crumley,W,1/6/1995,397,11,5,340,380,855,Yes,No,,Domestic,
5857327,30.1227778,-97.9086111,Hays,218EDGRU,Andy & Linda Hastings,W,10/7/2011,380,10,5,2,340,818,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 270797. 7 GPM. Pump set @ 320ft. Water strata intervals: 150-190 and 270-320 ft.
5857327,30.1227778,-97.9086111,Hays,218EDGRU,Andy & Linda Hastings,W,10/7/2011,380,11,5,340,380,818,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 270797. 7 GPM. Pump set @ 320ft. Water strata intervals: 150-190 and 270-320 ft.
5857328,30.111112,-97.886945,Hays,218EBFZA,Nolan Kunkel,W,0/0/1994,400,,,,,805,Yes,Yes,Submersible,Domestic,
5857329,30.0936111,-97.8855556,Hays,218EBFZA,James Stanislaw  Shannon Stanislaw,W,10/29/2012,420,10,5,0,380,795,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 303853. Yeild: 20 GPM. Open hole 380-420 ft.
5857330,30.1173889,-97.9081389,Hays,218EBFZA,Donna Cox,W,2/4/1995,450,10,8,0,100,804,Yes,No,Submersible,Domestic,
5857330,30.1173889,-97.9081389,Hays,218EBFZA,Donna Cox,W,2/4/1995,450,10,5,0,450,804,Yes,No,Submersible,Domestic,
5857331,30.121667,-97.910278,Hays,218EBFZA,Ray Quezada ,W,4/11/2014,300,10,5,0,260,826,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 359831. Estimated yield: 7-8 GPM.
5857332,30.106061,-97.886757,Hays,218EDRDA,Cody Brown,W,8/1/2016,370,10,5,-2,198,785,Yes,No,Submersible,Domestic,Well Report Tracking Number: 429440. 
5857334,30.0926944,-97.8863333,Hays,218EBFZA,Camill Banda,W,3/15/2017,400,10,4.5,-2,338,805,No,No,,Domestic,Well Report Tracking Number: 444985. 
5857334,30.0926944,-97.8863333,Hays,218EBFZA,Camill Banda,W,3/15/2017,400,11,4.5,338,358,805,No,No,,Domestic,Well Report Tracking Number: 444985. 
5857336,30.0930556,-97.8761111,Hays,218EBFZA,Jose Primental,W,11/21/2015,400,10,4.5,0,340,765,No,Yes,Submersible,Domestic,Well Report Tracking Number: 413065. 
5857336,30.0930556,-97.8761111,Hays,218EBFZA,Jose Primental,W,11/21/2015,400,11,4.5,340,400,765,No,Yes,Submersible,Domestic,Well Report Tracking Number: 413065. 
5857337,30.0997833,-97.8845333,Hays,218EBFZA,Tito Diaz,W,10/11/2018,400,10,5,-2,280,829,Yes,No,Submersible,Domestic,Well Report Tracking Number: 494731. 
5857337,30.0997833,-97.8845333,Hays,218EBFZA,Tito Diaz,W,10/11/2018,400,12,5,280,380,829,Yes,No,Submersible,Domestic,Well Report Tracking Number: 494731. 
5857337,30.0997833,-97.8845333,Hays,218EBFZA,Tito Diaz,W,10/11/2018,400,10,5,380,400,829,Yes,No,Submersible,Domestic,Well Report Tracking Number: 494731. 
5857338,30.1105278,-97.8800556,Hays,,Eileen Conley,W,11/10/2018,400,10,4.5,-2,358,826,No,Yes,Submersible,Domestic,Well Report Tracking Number: 496323. Owner Well Number: 2. 
5857338,30.1105278,-97.8800556,Hays,,Eileen Conley,W,11/10/2018,400,11,4.5,358,378,826,No,Yes,Submersible,Domestic,Well Report Tracking Number: 496323. Owner Well Number: 2. 
5857339,30.0926389,-97.8872778,Hays,,Zuleyma P and Estanislao Rodriguez,W,10/26/2018,430,10,4.5,-2,378,812,No,Yes,,Domestic,Well Report Tracking Number: 495778. 
5857339,30.0926389,-97.8872778,Hays,,Zuleyma P and Estanislao Rodriguez,W,10/26/2018,430,11,4.5,378,398,812,No,Yes,,Domestic,Well Report Tracking Number: 495778. 
5857340,30.1081111,-97.8910833,Hays,,Chad Bartling,W,3/7/2022,400,10,4.5,-2,338,829,No,No,Submersible,Domestic,Well Report Tracking Number: 603095. 
5857340,30.1081111,-97.8910833,Hays,,Chad Bartling,W,3/7/2022,400,11,4.5,338,358,829,No,No,Submersible,Domestic,Well Report Tracking Number: 603095. 
5857402,30.054723,-97.986389,Hays,218EBFZA,Tom Fairey,W,3/1/1976,380,,,,,880,Yes,Yes,Submersible,Domestic,
5857403,30.066389,-97.966667,Hays,218EBFZA,Pat Rutherford Jr.,W,0/0/1952,350,,,,,982,Yes,Yes,Submersible,Domestic,
5857405,30.043334,-97.961112,Hays,218EBFZA,Arturo Ruiz ,W,10/4/2002,405,10,5,0,405,915,No,Yes,Submersible,Domestic,Well Report Tracking Number: 14087. 
5857410,30.048889,-97.958612,Hays,218EDRDA,Lawrence Salas,W,6/11/2015,290,10,5,0,260,884,Yes,No,Submersible,Domestic,Well Report Tracking Number: 399078. Drilled to 340'plugged back to 290'
5857410,30.048889,-97.958612,Hays,218EDRDA,Lawrence Salas,W,6/11/2015,290,11,5,260,290,884,Yes,No,Submersible,Domestic,Well Report Tracking Number: 399078. Drilled to 340'plugged back to 290'
5857411,30.043611,-97.962223,Hays,218EDRDA,Gillson Property 101 Pintail Street,W,6/9/2015,340,10,5,0,320,921,Yes,No,Submersible,Domestic,Well Report Tracking Number: 397434. 
5857414,30.05055,-97.9826944,Hays,,Lee Howard,W,8/20/2018,535,10,14.75,0,20,939,No,Yes,Submersible,Domestic,Well Report Tracking Number: 490623. 
5857414,30.05055,-97.9826944,Hays,,Lee Howard,W,8/20/2018,535,10,5,2,435,939,No,Yes,Submersible,Domestic,Well Report Tracking Number: 490623. 
5857414,30.05055,-97.9826944,Hays,,Lee Howard,W,8/20/2018,535,12,5,435,535,939,No,Yes,Submersible,Domestic,Well Report Tracking Number: 490623. 
5857501,30.048056,-97.957778,Hays,218EDRDA,Jim Ruby,W,10/2/1972,405,10,8,0,190,865,No,No,Submersible,Domestic,
5857501,30.048056,-97.957778,Hays,218EDRDA,Jim Ruby,W,10/2/1972,405,101,7,190,405,865,No,No,Submersible,Domestic,
5857502,30.0663611,-97.9444722,Hays,218EBFZA,Hoskins House City of Austin,W,0/0/1938,385,,,,,895,Yes,Yes,None,Unused,
5857503,30.065001,-97.928333,Hays,218EDRDA,Michaelis Ranch ,W,,180,,,,,812,Yes,No,Piston,Stock,
5857504,30.061945,-97.920278,Hays,218EDRDA,Cecil Ruby,W,,,,,,,821,Yes,No,Piston,Stock,
5857505,30.051389,-97.920833,Hays,218EDRDA,Cecil Ruby,W,,,,,,,854,Yes,No,Piston,Stock,
5857506,30.045,-97.961667,Hays,218EDRDA,Leroy Grote,W,8/5/1990,450,,,,,900,Yes,Yes,Submersible,Domestic,50 gpm
5857508,30.043334,-97.955556,Hays,218EDRDA,Michael Pettit,W,,510,,,,,880,Yes,Yes,Submersible,Domestic,MP= +1.7
5857509,30.0725,-97.920278,Hays,218EDRDA,Madalyn Uristi Onion Creek Lodge ,W,7/25/1988,258,10,5,0,258,781,Yes,Yes,Submersible,Domestic,Reported yield 15 GPM with 121 feet drawdown after pumping 0.5 hours in 1988.   MP= +0.60 feet
5857510,30.0638889,-97.9422222,Hays,218EDRDA,USGS,W,,197,10,7,0,20,862,Yes,No,None,Unused,USGS Site Number: 300350097563201. 
5857510,30.0638889,-97.9422222,Hays,218EDRDA,USGS,W,,197,10,3,0,137,862,Yes,No,None,Unused,USGS Site Number: 300350097563201. 
5857510,30.0638889,-97.9422222,Hays,218EDRDA,USGS,W,,197,11,3,137,197,862,Yes,No,None,Unused,USGS Site Number: 300350097563201. 
5857511,30.049445,-97.935556,Hays,218EBFZA,Inn Above Onion Creek ,W,3/30/1994,450,,,,,900,Yes,Yes,Submersible,Domestic,
5857512,30.0586111,-97.9211111,Hays,218EDGRU,TWC Enterprises  Ruby Ranch South #4,W,12/22/2000,405,10,9,0,182,830,Yes,Yes,,Public Supply,USGS Site Number: 300331097551601. Well #4. Reported yield 94 GPM with 177 feet drawdown after 45 hours in 2001. Specific capacity 0.53 GPM/- ft. Site #18 in BSEACD Report 2010- 0701. Aquifer test data and resuslt in TWDB files.
5857512,30.0586111,-97.9211111,Hays,218EDGRU,TWC Enterprises  Ruby Ranch South #4,W,12/22/2000,405,101,8,182,405,830,Yes,Yes,,Public Supply,USGS Site Number: 300331097551601. Well #4. Reported yield 94 GPM with 177 feet drawdown after 45 hours in 2001. Specific capacity 0.53 GPM/- ft. Site #18 in BSEACD Report 2010- 0701. Aquifer test data and resuslt in TWDB files.
5857514,30.076111,-97.954167,Hays,218EBFZA,City of Austin Rutherford Dog House,W,,400,,,,,965,Yes,Yes,Submersible,Stock,
5857516,30.044445,-97.936111,Hays,218EDRDA,Jared Ralston,W,9/11/2012,380,10,5,0,340,894,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 299465. GCD Well Number: 58575JR1. Screen packer at 209 ft. Rubber packer at 211 ft.
5857517,30.044445,-97.955834,Hays,218EDRDA,Oswaldo Guerrero,W,5/3/2012,340,10,5,0,300,878,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 285896. GCD Well Number: 58575OG. Screen packer at 155 ft. Rubber packer at 170 ft.
5857518,30.083055,-97.9275,Hays,218EBFZA,"KBDJ LP  Industrial Asphalt, LP",O,3/9/2007,208,10,6,0,80,849,Yes,No,Submersible,Unused,"Well Report Tracking Number: 107836. Originally drilled to 230 ft., plugged back to 208 ft. 2 burlap, pvc, rubber packers at 80 and 20 feet. This well was sampled by BSEACD on 2/27/14 (WQ field data sheet in scanned images) but we have not received any results."
5857519,30.0464806,-97.95583,Hays,218EDRDA,Gus Rangel,W,9/26/2014,320,10,5,0,300,887,Yes,No,Submersible,Domestic,Well Report Tracking Number: 378644. 
5857520,30.0480556,-97.9530556,Hays,218EDRDA,Wayne Eaves,W,8/5/2015,340,10,5,0,320,867,No,No,Submersible,Domestic,Well Report Tracking Number: 399090. Yield est. 10+ GPM. WL (-152.00) by driller. No date.
5857522,30.0487778,-97.9560556,Hays,218EBFZA,Edward Saldana,W,3/29/2017,360,10,4.5,0,300,886,No,Yes,Submersible,Domestic,Well Report Tracking Number: 446940. 
5857522,30.0487778,-97.9560556,Hays,218EBFZA,Edward Saldana,W,3/29/2017,360,11,4.5,300,340,886,No,Yes,Submersible,Domestic,Well Report Tracking Number: 446940. 
5857524,30.0432639,-97.928975,Hays,218EBFZA,Roberto Garza,W,2/1/2016,370,10,5,-2,338,876,No,Yes,,Domestic,Well Report Tracking Number: 414412. 
5857525,30.0454167,-97.9575278,Hays,218EBFZA,Daren Roche,W,3/26/2018,360,10,4.5,-2,298,889,Yes,No,,Domestic,Well Report Tracking Number: 475977. 
5857525,30.0454167,-97.9575278,Hays,218EBFZA,Daren Roche,W,3/26/2018,360,11,4.5,298,318,889,Yes,No,,Domestic,Well Report Tracking Number: 475977. 
5857526,30.0440556,-97.9578056,Hays,218EBFZA,Lynette Petrie,W,6/22/2018,384,10,4.5,0,320,888,Yes,No,Submersible,Domestic,Well Report Tracking Number: 486258. 
5857526,30.0440556,-97.9578056,Hays,218EBFZA,Lynette Petrie,W,6/22/2018,384,11,4.5,320,380,888,Yes,No,Submersible,Domestic,Well Report Tracking Number: 486258. 
5857527,30.0495556,-97.95525,Hays,,Scott Wetstone,W,9/14/2018,340,,4.5,0,280,878,No,Yes,Submersible,Domestic,Well Report Tracking Number: 492197. 
5857527,30.0495556,-97.95525,Hays,,Scott Wetstone,W,9/14/2018,340,,4.5,280,300,878,No,Yes,Submersible,Domestic,Well Report Tracking Number: 492197. 
5857528,30.0480278,-97.9553889,Hays,,Jose and Karrie Cerda,W,2/21/2019,340,10,4.5,-2,278,884,No,Yes,,Domestic,Well Report Tracking Number: 504318. 
5857528,30.0480278,-97.9553889,Hays,,Jose and Karrie Cerda,W,2/21/2019,340,11,4.5,278,298,884,No,Yes,,Domestic,Well Report Tracking Number: 504318. 
5857529,30.0462833,-97.95545,Hays,,Javier Ortiz,W,7/25/2019,320,10,4.5,3,260,883,No,No,Submersible,Domestic,Well Report Tracking Number: 518522. 
5857529,30.0462833,-97.95545,Hays,,Javier Ortiz,W,7/25/2019,320,1,4.5,260,320,883,No,No,Submersible,Domestic,Well Report Tracking Number: 518522. 
5857530,30.0490556,-97.95625,Hays,,Gus and Dora Rangel,W,7/9/2019,400,10,4.5,-2,338,885,No,No,Submersible,Domestic,Well Report Tracking Number: 516866. 
5857530,30.0490556,-97.95625,Hays,,Gus and Dora Rangel,W,7/9/2019,400,11,4.5,338,358,885,No,No,Submersible,Domestic,Well Report Tracking Number: 516866. 
5857531,30.0477778,-97.9544444,Hays,,Jose Cerda,W,12/29/2021,380,10,4.5,0,200,880,No,No,Submersible,Domestic,Well Report Tracking Number: 597804. 
5857531,30.0477778,-97.9544444,Hays,,Jose Cerda,W,12/29/2021,380,12,4.5,200,380,880,No,No,Submersible,Domestic,Well Report Tracking Number: 597804. 
5857533,30.0445861,-97.9541083,Hays,,Kristina Castro,W,3/4/2020,340,10,4.5,-2,298,869,No,No,Submersible,Domestic,Well Report Tracking Number: 538358. 
5857533,30.0445861,-97.9541083,Hays,,Kristina Castro,W,3/4/2020,340,11,4.5,298,318,869,No,No,Submersible,Domestic,Well Report Tracking Number: 538358. 
5857601,30.079167,-97.89,Hays,218EDRDA,Cecil Ruby,W,10/26/1971,390,10,8,0,160,792,No,No,Submersible,Irrigation,Gate locked 2/99.
5857601,30.079167,-97.89,Hays,218EDRDA,Cecil Ruby,W,10/26/1971,390,101,9,160,390,792,No,No,Submersible,Irrigation,Gate locked 2/99.
5857602,30.074167,-97.915834,Hays,218EBFZA,Ruby Ranch,W,,208,10,5,,,792,Yes,No,Submersible,Plugged or Destroyed,Historical observation well. Dest- royed. Observation well for test of 512 in 2001. Test data in TWDB fil- es.
5857603,30.066389,-97.892222,Hays,218EDRDA,Cecil Ruby,W,,,,,,,777,No,No,Piston,Stock,
5857604,30.080278,-97.898889,Hays,218EDRDA,Cecil Ruby,W,,,,,,,802,No,No,Piston,Stock,
5857605,30.057501,-97.907223,Hays,218EDRD,Cecil Ruby Y O Ranch ,W,,,,,,,800,Yes,No,Piston,Stock,
5857606,30.047778,-97.883611,Hays,218EDRDA,Cindy and Jeff Barton ,W,,360,10,6,0,320,822,Yes,Yes,Submersible,Domestic,MP= +0.60 feet   Badge # 89225613
5857607,30.045,-97.884445,Hays,218EDRDA,Buda/Kyle Church of  Christ,W,2/16/1987,320,10,5,0,240,826,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050097A. 
5857607,30.045,-97.884445,Hays,218EDRDA,Buda/Kyle Church of  Christ,W,2/16/1987,320,11,5,240,300,826,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050097A. 
5857607,30.045,-97.884445,Hays,218EDRDA,Buda/Kyle Church of  Christ,W,2/16/1987,320,101,6,300,320,826,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050097A. 
5857608,30.080278,-97.916667,Hays,218EBFZA,Ruby Ranch Phase II  Eco Resources PWS ,W,,,,,,,787,Yes,Yes,Submersible,Public Supply,
5857609,30.08,-97.917222,Hays,218EBFZA,Ruby Ranch Subd. #1 well ,W,3/6/1998,403,10,6,0,320,765,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050122A. Owner's #1 well. Measured yield 29 GPM in 1998. Gravel packed from 300 to 403 feet. Cemented from 0 to 300 feet. Pump set at 380 feet.
5857609,30.08,-97.917222,Hays,218EBFZA,Ruby Ranch Subd. #1 well ,W,3/6/1998,403,11,6,320,380,765,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050122A. Owner's #1 well. Measured yield 29 GPM in 1998. Gravel packed from 300 to 403 feet. Cemented from 0 to 300 feet. Pump set at 380 feet.
5857609,30.08,-97.917222,Hays,218EBFZA,Ruby Ranch Subd. #1 well ,W,3/6/1998,403,10,6,380,392,765,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050122A. Owner's #1 well. Measured yield 29 GPM in 1998. Gravel packed from 300 to 403 feet. Cemented from 0 to 300 feet. Pump set at 380 feet.
5857609,30.08,-97.917222,Hays,218EBFZA,Ruby Ranch Subd. #1 well ,W,3/6/1998,403,101,10,392,403,765,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050122A. Owner's #1 well. Measured yield 29 GPM in 1998. Gravel packed from 300 to 403 feet. Cemented from 0 to 300 feet. Pump set at 380 feet.
5857610,30.045556,-97.881944,Hays,218EBFZA,Ray Holt,W,7/10/1996,300,10,5,0,200,826,Yes,Yes,Submersible,Domestic,MP= +2.35 feet
5857610,30.045556,-97.881944,Hays,218EBFZA,Ray Holt,W,7/10/1996,300,11,5,200,300,826,Yes,Yes,Submersible,Domestic,MP= +2.35 feet
5857611,30.072222,-97.916112,Hays,218EDDT,Ruby Ranch WSC Well #3,W,2/19/2000,410,,,,,796,Yes,Yes,Unknown,Public Supply,TCEQ Source ID: G1050122C. Site 25 in BSEACD Report 2010-0701. Reported average yield 46 GPM with 242 feet drawdown after 102 hours in 2007. Specific capacity 0.19 GPM/ft. Aquifer test data and results in TWDB files.
5857701,30.040278,-97.964445,Hays,218EDRDA,GE Ranch,W,,,,,,,931,Yes,No,Piston,Stock,
5857702,30.038889,-97.979444,Hays,218EDRDA,GF Ranch,W,,,,,,,942,No,No,Submersible,Stock,
5857801,30.039722,-97.943611,Hays,218EDRDA,J C Ruby,W,,365,,,,,938,Yes,Yes,Submersible,Domestic,Deepened by Kutscher fromm 300 feet in 1969.
5857802,30.026944,-97.928055,Hays,218EBFZA,Tom Johnson  Halifax Ranch Office,W,,242,,,,,838,Yes,Yes,Centrifugal Pump,Stock,
5857803,30.023333,-97.919722,Hays,218EDRDA,C M Decker,W,,325,,,,,880,No,No,Piston,Domestic,
5857804,30.029444,-97.923889,Hays,218EDRDA,Max Michaelis ,W,,300,,,,,818,Yes,No,None,Unused,
5857805,30.029722,-97.923889,Hays,218EBFZA,Max Michaelis ,W,,300,,,,,818,No,Yes,Submersible,Domestic,
5857806,30.003334,-97.923889,Hays,218EDRDA,Ky-Tex Properties ,W,,400,,,,,760,Yes,No,Submersible,Stock,
5857807,30.019722,-97.952223,Hays,218EDRDA,Halifax Ranch ,W,,,,,,,887,Yes,No,Submersible,Stock,
5857808,30.0116667,-97.9444444,Hays,218EDRDA,Halifax Ranch  J. M. Johnson,W,3/1/1979,220,10,6,0,161,738,Yes,Yes,Submersible,Domestic,USGS Site Number: 300041097563901. Reported yield 45 GPM with 20 feet drawdown after pumping 1/2 hour in 1979. Cemented from 0 to 160 feet. Specific capacity 2.25.
5857808,30.0116667,-97.9444444,Hays,218EDRDA,Halifax Ranch  J. M. Johnson,W,3/1/1979,220,101,,161,220,738,Yes,Yes,Submersible,Domestic,USGS Site Number: 300041097563901. Reported yield 45 GPM with 20 feet drawdown after pumping 1/2 hour in 1979. Cemented from 0 to 160 feet. Specific capacity 2.25.
5857809,30.010278,-97.945,Hays,218EDRDA,Halifax Ranch ,W,5/0/1984,240,10,6,0,181,800,Yes,Yes,Submersible,Domestic,
5857809,30.010278,-97.945,Hays,218EDRDA,Halifax Ranch ,W,5/0/1984,240,11,6,181,240,800,Yes,Yes,Submersible,Domestic,
5857810,30.040834,-97.920555,Hays,218EDRDA,Y. O. Ranch ,W,,,,,,,810,Yes,No,Piston,Stock,
5857811,30.045,-97.961667,Hays,218EBFZA,Leroy W. Grote,W,8/6/1990,450,,,,,930,No,No,Submersible,Domestic,
5857814,30.0413056,-97.9295278,Hays,218EBFZA,Chuck Misenheimer,W,10/13/2015,370,10,4.5,0,340,907,Yes,No,Submersible,Domestic,Well Report Tracking Number: 406816. 
5857815,30.0379722,-97.93175,Hays,,John and Ann Rader,W,6/19/2019,360,10,4.5,-2,298,892,No,No,Submersible,Domestic,Well Report Tracking Number: 516867. 
5857815,30.0379722,-97.93175,Hays,,John and Ann Rader,W,6/19/2019,360,11,4.5,298,318,892,No,No,Submersible,Domestic,Well Report Tracking Number: 516867. 
5857816,30.032,-97.9187306,Hays,,Sharon Michealis,W,2/28/2022,400,10,4.5,-2,338,826,No,No,,Domestic,Well Report Tracking Number: 603042. Owner Well Number: BS-2022. 
5857816,30.032,-97.9187306,Hays,,Sharon Michealis,W,2/28/2022,400,11,4.5,338,358,826,No,No,,Domestic,Well Report Tracking Number: 603042. Owner Well Number: BS-2022. 
5857817,30.0345,-97.9363889,Hays,,David Crowell,W,7/23/2021,400,10,4.5,-2,338,822,No,No,Submersible,Domestic,Well Report Tracking Number: 585918. 
5857817,30.0345,-97.9363889,Hays,,David Crowell,W,7/23/2021,400,11,4.5,338,358,822,No,No,Submersible,Domestic,Well Report Tracking Number: 585918. 
5857901,30.0325,-97.890278,Hays,218EBFZA,Hays Consolidated ISD ,W,7/0/1968,575,10,10,0,235,835,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050051A. Reported yield 104 GPM with 290 feet drawdown after pumping 36 hours in 1968. Cemented from 0 to 235 feet. Specific capacity 0.36.
5857901,30.0325,-97.890278,Hays,218EBFZA,Hays Consolidated ISD ,W,7/0/1968,575,101,10,235,575,835,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050051A. Reported yield 104 GPM with 290 feet drawdown after pumping 36 hours in 1968. Cemented from 0 to 235 feet. Specific capacity 0.36.
5857902,30.0088889,-97.8952778,Hays,218EBFZA,Robin Robinson,W,,263,10,6,,,919,Yes,No,Piston,Unused,BSEACD observation well.
5857903,30.0383333,-97.8863889,Hays,218EBFZA,Mountain City Ranch,W,,400,,,,,825,Yes,Yes,Piston,Stock,
5857904,30.013612,-97.8925,Hays,218EBFZA,Perdernales Electric Coop,W,3/11/1975,428,10,5,0,290,825,Yes,Yes,Submersible,Commercial,Reported yield 35 GPM with 410 feet drawdown in 1975. Cemented from 0 to 250 feet. Capacity capacity 0.08
5857904,30.013612,-97.8925,Hays,218EBFZA,Perdernales Electric Coop,W,3/11/1975,428,101,6,290,428,825,Yes,Yes,Submersible,Commercial,Reported yield 35 GPM with 410 feet drawdown in 1975. Cemented from 0 to 250 feet. Capacity capacity 0.08
5857905,30.026944,-97.903889,Hays,218EBFZA,Max Michaelis ,W,,,,,,,870,Yes,No,Piston,Stock,
5857906,30.024167,-97.910001,Hays,218EBFZA,Bill Decker ,W,10/6/1980,360,10,6,0,265,880,Yes,No,Submersible,Domestic,Reported yield 15 GPM with 265 feet drawdown after pumping 1/2 hour in 1980. Cemented from 0 to 10 feet and 245 to 265 feet. Spec.Cap. 0.06
5857906,30.024167,-97.910001,Hays,218EBFZA,Bill Decker ,W,10/6/1980,360,101,6,265,360,880,Yes,No,Submersible,Domestic,Reported yield 15 GPM with 265 feet drawdown after pumping 1/2 hour in 1980. Cemented from 0 to 10 feet and 245 to 265 feet. Spec.Cap. 0.06
5857907,30.019444,-97.915556,Hays,218EBFZA,C.M. Decker ,W,,325,,,,,850,Yes,No,Piston,Unused,
5857908,30.0094444,-97.8966667,Hays,218EBFZA,Robin Robinson,W,11/10/1983,425,10,5,0,340,830,Yes,Yes,Submersible,Unused,
5857908,30.0094444,-97.8966667,Hays,218EBFZA,Robin Robinson,W,11/10/1983,425,11,5,340,400,830,Yes,Yes,Submersible,Unused,
