Disclaimer
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov."""

StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
5835618,30.437222,-97.644722,Travis,218EBFZA,City of Pflugerville Well #5 ,W,2/18/1983,527,10,6,0,425,780,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G2270014D. Well #5. Observation well for test of 619. Test data in TWDB files.
5835618,30.437222,-97.644722,Travis,218EBFZA,City of Pflugerville Well #5 ,W,2/18/1983,527,101,6,425,527,780,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G2270014D. Well #5. Observation well for test of 619. Test data in TWDB files.
5835619,30.440556,-97.643334,Travis,218EBFZA,City of Pflugerville Well #6 ,W,0/0/1984,508,10,16,0,430,809,Yes,Yes,Turbine,Public Supply,"TCEQ Source ID: G2270014E. Well #6, Weber Well. Reported aver- age yield 2979 GPM with 39.37 feet drawdown after pumping 24 hours in 1985. Specific capacity 75.6 GPM/ft. Aquifer test and results in TWDB files."
5835620,30.421389,-97.651112,Travis,218EBFZA,Dessau Mobile Home Park,W,7/4/1984,440,10,8,0,360,714,Yes,No,Submersible,Public Supply,"TCEQ Source ID: G2270232B. Reported yield, 500 gpm.  Casing cemented from 355 feet to surface."
5835620,30.421389,-97.651112,Travis,218EBFZA,Dessau Mobile Home Park,W,7/4/1984,440,101,,360,440,714,Yes,No,Submersible,Public Supply,"TCEQ Source ID: G2270232B. Reported yield, 500 gpm.  Casing cemented from 355 feet to surface."
5835621,30.440278,-97.659723,Travis,218EDRDA,Manville WSC HEB #2,W,8/0/1986,505,10,13,0,395,781,Yes,No,Submersible,Public Supply,Owner Well Number: HEB Well #2. TCEQ Source ID: G2270033P. Reported yield 650 GPM with 12 feet drawdown after pumping 12 hours in 1986. Specific capacity 54.17 GPM/ft. Pumping level 232 feet. Cemented from 0 to 395 feet.
5835621,30.440278,-97.659723,Travis,218EDRDA,Manville WSC HEB #2,W,8/0/1986,505,101,12,399,460,781,Yes,No,Submersible,Public Supply,Owner Well Number: HEB Well #2. TCEQ Source ID: G2270033P. Reported yield 650 GPM with 12 feet drawdown after pumping 12 hours in 1986. Specific capacity 54.17 GPM/ft. Pumping level 232 feet. Cemented from 0 to 395 feet.
5835621,30.440278,-97.659723,Travis,218EDRDA,Manville WSC HEB #2,W,8/0/1986,505,101,6,460,505,781,Yes,No,Submersible,Public Supply,Owner Well Number: HEB Well #2. TCEQ Source ID: G2270033P. Reported yield 650 GPM with 12 feet drawdown after pumping 12 hours in 1986. Specific capacity 54.17 GPM/ft. Pumping level 232 feet. Cemented from 0 to 395 feet.
5835622,30.44,-97.659723,Travis,218EDRDA,Manville WSC HEB #1,W,8/30/1986,540,10,13,0,399,780,Yes,No,Submersible,Public Supply,Owner Well Number: HEB Well #1. TCEQ Source ID: G2270033O. Reported yield 188 GPM with 1.02 feet drawdown after pumping 48 hours in 1986. Specific capacity 184.31 GPM/ft. Pumping level 221.02 feet. Cemented from 0 to 399 feet.
5835622,30.44,-97.659723,Travis,218EDRDA,Manville WSC HEB #1,W,8/30/1986,540,101,12,400,470,780,Yes,No,Submersible,Public Supply,Owner Well Number: HEB Well #1. TCEQ Source ID: G2270033O. Reported yield 188 GPM with 1.02 feet drawdown after pumping 48 hours in 1986. Specific capacity 184.31 GPM/ft. Pumping level 221.02 feet. Cemented from 0 to 399 feet.
5835622,30.44,-97.659723,Travis,218EDRDA,Manville WSC HEB #1,W,8/30/1986,540,,8,470,540,780,Yes,No,Submersible,Public Supply,Owner Well Number: HEB Well #1. TCEQ Source ID: G2270033O. Reported yield 188 GPM with 1.02 feet drawdown after pumping 48 hours in 1986. Specific capacity 184.31 GPM/ft. Pumping level 221.02 feet. Cemented from 0 to 399 feet.
5835623,30.460834,-97.658612,Travis,218EBFZA,Manville WSC Well 4A,W,5/18/1988,560,10,11,0,366,797,Yes,No,Submersible,Public Supply,Owner Well Number: 4A. TCEQ Source ID: G2270033F. 
5835623,30.460834,-97.658612,Travis,218EBFZA,Manville WSC Well 4A,W,5/18/1988,560,101,10,366,560,797,Yes,No,Submersible,Public Supply,Owner Well Number: 4A. TCEQ Source ID: G2270033F. 
5835624,30.4375,-97.644445,Travis,218EDRDA,City of Pflugerville Well # 7,W,5/20/1992,540,10,16,0,415,785,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G2270014F. Aquifer test and results in TWDB files.
5835624,30.4375,-97.644445,Travis,218EDRDA,City of Pflugerville Well # 7,W,5/20/1992,540,101,15,415,540,785,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G2270014F. Aquifer test and results in TWDB files.
5835625,30.445556,-97.641945,Travis,218EDRDA,Tom Arnold,W,,350,,,,,790,Yes,No,None,Unused,Recorder site.
5835626,30.436389,-97.640556,Travis,218EDRDA,City of Pflugerville,O,0/0/1998,450,,,,,805,Yes,No,None,Unused,
5835627,30.439167,-97.660001,Travis,218EBFZA,Manville WSC HEB Well #3,W,7/11/1999,500,10,13,0,380,781,Yes,No,Submersible,Public Supply,Owner Well Number: HEB well #3. USGS Site Number: 302621097393601. TCEQ Source ID: G2270033V. Measured yield 455 GPM with 7 feet drawdown after pumping 9 hours in 1999. Specific capacity 65 GPM/ft. Cemented from 0 to 380 feet.
5835627,30.439167,-97.660001,Travis,218EBFZA,Manville WSC HEB Well #3,W,7/11/1999,500,101,12,380,500,781,Yes,No,Submersible,Public Supply,Owner Well Number: HEB well #3. USGS Site Number: 302621097393601. TCEQ Source ID: G2270033V. Measured yield 455 GPM with 7 feet drawdown after pumping 9 hours in 1999. Specific capacity 65 GPM/ft. Cemented from 0 to 380 feet.
5835701,30.388056,-97.725833,Travis,218EDRDA,Balcones Research  Center,W,3/26/1942,610,10,10,0,90,793,Yes,Yes,Submersible,Public Supply,USGS Site Number: 302316097430401. Aquifer test in TWDB R-98. Specific capacity 3.0 GPM/ft. Test data in TWDB files.
5835701,30.388056,-97.725833,Travis,218EDRDA,Balcones Research  Center,W,3/26/1942,610,10,8,0,307,793,Yes,Yes,Submersible,Public Supply,USGS Site Number: 302316097430401. Aquifer test in TWDB R-98. Specific capacity 3.0 GPM/ft. Test data in TWDB files.
5835701,30.388056,-97.725833,Travis,218EDRDA,Balcones Research  Center,W,3/26/1942,610,101,,307,610,793,Yes,Yes,Submersible,Public Supply,USGS Site Number: 302316097430401. Aquifer test in TWDB R-98. Specific capacity 3.0 GPM/ft. Test data in TWDB files.
5835702,30.386667,-97.745834,Travis,218EDRDA,Mrs. Tom Williams ,W,0/0/1935,49,,,,,873,Yes,Yes,None,Unused,Historical observation well.
5835704,30.3775,-97.736111,Travis,218EDRDA,George Shafer ,W,,400,,,,,740,Yes,Yes,None,Plugged or Destroyed,Abandoned and destroyed.  Water contaminated in 1943 from magnesium plant nearby.  Well D-125 in 1957 Travis County report.
5835705,30.414445,-97.710001,Travis,218EBFZA,A C Roberts ,W,12/0/1961,328,,,,,720,No,Yes,Submersible,Domestic,
5835707,30.403889,-97.723333,Travis,218EDRDA,E.H. Gault,W,,304,,,,,760,Yes,Yes,Piston,Domestic,Well D-66 in 1957 Travis County report.
5835708,30.401667,-97.730555,Travis,218EDRDA,Robinson Brothers ,W,,400,,,,,801,Yes,Yes,Piston,Domestic,Well D-73 in 1957 Travis County report.
5835711,30.413334,-97.747222,Travis,218EDRDA,J.C. DeGress,W,,63,,,,,870,Yes,Yes,Piston,Unused,Abandoned.  Well D-24 in 1957 Travis County report.
5835714,30.376944,-97.740556,Travis,218EDRDA,George Shafet ,W,,65,,,,,755,Yes,Yes,,Unused,Abandoned.  Contaminated by the magnesium plant in 1943.  Well D-123 in 1957 Travis County report.
5835716,30.402778,-97.712778,Travis,218EDRDA,J.R. Gault,W,0/0/1904,307,,,,,725,No,Yes,Piston,Unused,Show of oil at 190 ft.  Well D-68 in 1957 Travis County report.
5835718,30.393056,-97.734167,Travis,218EDRDA,University of Texas  Roger Spring,S,,,,,,,785,No,Yes,None,Unused,"USGS Site Number: 302336097440401. Rogers Spring.  Estimated flow 4 gal/min on Oct. 14,1940 and 25 gal/ min on Dec 14,1973.  Well D-74 in TBWE B-5708."
5835719,30.386945,-97.743056,Travis,218EDRDA,Beal Stone,S,,,,,,,840,No,Yes,None,Unused,"USGS Site Number: 302314097443601. Estimated flow 5 gal/min on Dec.14, 1973.  Well D-75 in TBWE B-5708. County report."
5835721,30.3930556,-97.7280556,Travis,218EDDT,Balcones Research  Center,T,6/0/1988,1265,10,7,0,248,791,Yes,Yes,None,Unused,Pickle Research Center test hole. Core samples from 235 to 1265 feet. Geophysical logs in TWDB files. No D-log found.
5835721,30.3930556,-97.7280556,Travis,218EDDT,Balcones Research  Center,T,6/0/1988,1265,10,6,0,226,791,Yes,Yes,None,Unused,Pickle Research Center test hole. Core samples from 235 to 1265 feet. Geophysical logs in TWDB files. No D-log found.
5835721,30.3930556,-97.7280556,Travis,218EDDT,Balcones Research  Center,T,6/0/1988,1265,101,7,248,1265,791,Yes,Yes,None,Unused,Pickle Research Center test hole. Core samples from 235 to 1265 feet. Geophysical logs in TWDB files. No D-log found.
5835723,30.4119444,-97.7211111,Travis,218EDRDA,USGS,O,9/3/2005,100,10,,0,40,768,Yes,No,,Unused,USGS Site Number: 302443097431601. 
5835723,30.4119444,-97.7211111,Travis,218EDRDA,USGS,O,9/3/2005,100,11,,40,100,768,Yes,No,,Unused,USGS Site Number: 302443097431601. 
5835801,30.393334,-97.680278,Travis,218EDRDA,Stark ,W,,300,,,,,657,Yes,No,Piston,Unused,
5835802,30.377222,-97.6775,Travis,218EDRDA,Anton Von Berg,W,0/0/1948,465,,,,,715,Yes,Yes,None,Unused,"Filled to 10 feet before Feb.16, 1973."
5835803,30.402223,-97.682778,Travis,218EDDT,A.W. Cox,W,0/0/1900,1400,,,,,660,Yes,Yes,Submersible,Public Supply,Used for tourist court.  Well D-59 in 1957 Travis County Report. Historical observation well.
5835804,30.383055,-97.706667,Travis,218EDRDA,G.F. Roberts,W,0/0/1970,416,,,,,735,Yes,Yes,Submersible,Irrigation,
5835805,30.404167,-97.680555,Travis,218EDRDA,John Mus,W,0/0/1939,423,,,,,680,No,Yes,Piston,Domestic,Well D-56 in 1957 Travis County report.
5835806,30.402223,-97.678055,Travis,218EDRDA,John Mus,W,0/0/1932,459,,,,,690,Yes,Yes,Submersible,Domestic,
5835808,30.390834,-97.694445,Travis,218EDRDA,Mrs. Richard Gracy,W,0/0/1976,460,10,5,0,300,762,Yes,No,Submersible,Domestic,
5835808,30.390834,-97.694445,Travis,218EDRDA,Mrs. Richard Gracy,W,0/0/1976,460,101,,300,460,762,Yes,No,Submersible,Domestic,
5835809,30.391389,-97.694445,Travis,218EDRDA,Mrs. Richard Gracy,W,0/0/1933,445,,,,,772,Yes,No,None,Plugged or Destroyed,"Well destroyed June 6,1980."
5835810,30.39,-97.68,Travis,218EBFZA,Conrad Blevins,W,7/12/1985,580,10,,0,410,665,Yes,No,Submersible,Irrigation,Water reported slightly saline.
5835810,30.39,-97.68,Travis,218EBFZA,Conrad Blevins,W,7/12/1985,580,101,,410,580,665,Yes,No,Submersible,Irrigation,Water reported slightly saline.
5835811,30.4038889,-97.7055556,Travis,218EBFZA,Austin Community College,O,5/26/1999,610,10,7,0,238,677,Yes,No,Submersible,Unused,Well cemented from 0 to 238 feet. Well originally drilled to 238 feet. Deepened to 610 feet in 1999. Edwards Aquifer Monitoring Well Project. Top of casing is 3 ft. above land surface. This well has a history of cycling between about 100 and 300 feet depth to water. It is pretty close to Walnut Creek and there may be some connections between the creek and the aquifer.
5835811,30.4038889,-97.7055556,Travis,218EBFZA,Austin Community College,O,5/26/1999,610,101,6,238,610,677,Yes,No,Submersible,Unused,Well cemented from 0 to 238 feet. Well originally drilled to 238 feet. Deepened to 610 feet in 1999. Edwards Aquifer Monitoring Well Project. Top of casing is 3 ft. above land surface. This well has a history of cycling between about 100 and 300 feet depth to water. It is pretty close to Walnut Creek and there may be some connections between the creek and the aquifer.
5835902,30.392222,-97.646389,Travis,218EDRDA,B. Hamann ,W,0/0/1920,725,,,,,728,Yes,Yes,Piston,Irrigation,Well E-37 in 1957 Travis County report.
5835906,30.410834,-97.648889,Travis,218EDRDA,Baker ,W,4/10/1976,600,10,4,0,500,750,Yes,Yes,Submersible,Domestic,
5835906,30.410834,-97.648889,Travis,218EDRDA,Baker ,W,4/10/1976,600,101,,500,600,750,Yes,Yes,Submersible,Domestic,
5835909,30.416944,-97.653612,Travis,218EBFZA,Dessau Mobile Home Park,W,3/10/1984,540,10,6,0,460,758,Yes,No,Submersible,Public Supply,"TCEQ Source ID: G2270232A. Reported yield, 200-400 gpm. Casing cemented from 460 feet to surface."
5835909,30.416944,-97.653612,Travis,218EBFZA,Dessau Mobile Home Park,W,3/10/1984,540,101,,460,540,758,Yes,No,Submersible,Public Supply,"TCEQ Source ID: G2270232A. Reported yield, 200-400 gpm. Casing cemented from 460 feet to surface."
5836104,30.462501,-97.5975,Travis,218EDRDA,H.J. Bohls,W,0/0/1912,630,,,,,722,No,Yes,Piston,Domestic,Well E-14 in 1957 Travis County report.
5836107,30.470833,-97.622778,Travis,218EBFZA,Manville WSC #5 Wilke Ln.,W,4/17/1985,640,10,16,0,469,736,Yes,Yes,Submersible,Public Supply,Owner Well Number: #5 Wilke Ln. TCEQ Source ID: G2270033H. Reported yield 300 GPM with 37 feet drawdown after pumping 36 hours in 1985.  Casing cemented from 469 feet to surface. Specific capacity 8.1 GPM/ft.
5836107,30.470833,-97.622778,Travis,218EBFZA,Manville WSC #5 Wilke Ln.,W,4/17/1985,640,101,,469,640,736,Yes,Yes,Submersible,Public Supply,Owner Well Number: #5 Wilke Ln. TCEQ Source ID: G2270033H. Reported yield 300 GPM with 37 feet drawdown after pumping 36 hours in 1985.  Casing cemented from 469 feet to surface. Specific capacity 8.1 GPM/ft.
5836202,30.499445,-97.58,Travis,218EDRDA,Robert Avant,W,0/0/1913,725,,,,,765,No,Yes,Piston,Domestic,Well E-6 in 1957 Travis County reports.
5836205,30.479167,-97.552778,Travis,218EDRDA,G. Pruitt ,W,0/0/1950,800,,,,,652,Yes,Yes,None,Unused,"Measured flow 0.25 gal./min. on July 24, 1973."
5836206,30.480833,-97.581111,Travis,218EDRDA,G. Pruitt ,W,0/0/1950,614,,,,,692,Yes,Yes,None,Unused,
5836207,30.496945,-97.569444,Travis,218EDRDA,Robert Klepzig,W,0/0/1978,780,,,,,730,No,Yes,Submersible,Domestic,Pump set at 315 feet.
5836208,30.474722,-97.580833,Travis,218EBFZA,Blackhawk Golf Course ,W,10/2/1990,680,10,8,0,540,661,Yes,No,Submersible,Irrigation,Reported yield 300 GPM with 150 feet drawdown in 1990. Specific capacity 2 GPM/ft.
5836208,30.474722,-97.580833,Travis,218EBFZA,Blackhawk Golf Course ,W,10/2/1990,680,101,8,540,680,661,Yes,No,Submersible,Irrigation,Reported yield 300 GPM with 150 feet drawdown in 1990. Specific capacity 2 GPM/ft.
5836401,30.4375,-97.623889,Travis,218EDRDA,Pflugerville Gin,W,0/0/1939,696,,,,,750,No,Yes,Turbine,Public Supply,Reported yield 60 gal/min. Water encountreted at 631 to 690 ft. Well E-21 in 1957 Travis County report. The 1938 water quality results are not listed in B5708.
5836402,30.451667,-97.605278,Travis,218EDRDA,George Pfluger,W,0/0/1925,610,,,,,755,Yes,Yes,Submersible,Stock,Historical observation well.
5836403,30.437778,-97.623611,Travis,218EDRDA,Otto Pfluger City of Pflugerville,W,12/30/1965,692,10,7,0,479,755,Yes,Yes,None,Unused,Reported yield 25 GPM with 60 feet drawdown in 1965. Specific capacity 0.4 GPM/ft.
5836403,30.437778,-97.623611,Travis,218EDRDA,Otto Pfluger City of Pflugerville,W,12/30/1965,692,101,,479,692,755,Yes,Yes,None,Unused,Reported yield 25 GPM with 60 feet drawdown in 1965. Specific capacity 0.4 GPM/ft.
5836404,30.437778,-97.623889,Travis,218EDRDA,Otto Pfluger,W,0/0/1968,632,,,,,755,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G2270014A. Cemented from 485 ft to surface.
5836405,30.419167,-97.621389,Travis,218EDRDA,Fred Zwerneman,W,3/1/1965,530,,,,,690,Yes,Yes,Submersible,Domestic,Reported yield 30 gal/min.
5836406,30.439167,-97.611112,Travis,218EDRDA,Gene Freudenberg,W,7/14/1971,619,,,,,685,Yes,Yes,Submersible,Domestic,Dug well.  Well E-12 in 1957 Travis County report.
5836407,30.438611,-97.623611,Travis,218EBFZA,City of Pflugerville,W,1/10/1978,700,10,10,0,480,755,No,Yes,Turbine,Public Supply,TCEQ Source ID: G2270014B. Casing cemented from 480 feet to surface. Reported yield 300 GPM in 1978.
5836407,30.438611,-97.623611,Travis,218EBFZA,City of Pflugerville,W,1/10/1978,700,101,,480,700,755,No,Yes,Turbine,Public Supply,TCEQ Source ID: G2270014B. Casing cemented from 480 feet to surface. Reported yield 300 GPM in 1978.
5836502,30.438056,-97.581667,Travis,218EBFZA,Remington Savings ,W,,770,10,6,,,660,Yes,No,None,Unused,
5836503,30.456112,-97.570278,Travis,218EBFZA,Ken Henderson ,W,7/7/1986,858,10,6,0,138,647,Yes,No,None,Unused,T.W.D.B. test hole.
5836503,30.456112,-97.570278,Travis,218EBFZA,Ken Henderson ,W,7/7/1986,858,101,,138,532,647,Yes,No,None,Unused,T.W.D.B. test hole.
5836503,30.456112,-97.570278,Travis,218EBFZA,Ken Henderson ,W,7/7/1986,858,10,6,532,714,647,Yes,No,None,Unused,T.W.D.B. test hole.
5836503,30.456112,-97.570278,Travis,218EBFZA,Ken Henderson ,W,7/7/1986,858,101,,714,858,647,Yes,No,None,Unused,T.W.D.B. test hole.
5836703,30.416389,-97.625,Travis,218EBFZA,Dessau Supply Co. Inc.,W,11/8/1983,580,,,,,715,No,No,,Public Supply,TCEQ Source ID: G2270014G. 
5842308,30.361667,-97.760001,Travis,218EDRDA,James Knox,S,,,,,,,820,No,Yes,None,Unused,USGS Site Number: 302143097453701. Estimated discharge 25 GPM on 2/6- /73.
5842310,30.357501,-97.757223,Travis,218EBFZA,M. E. Hart,W,2/14/1986,680,10,6,0,200,810,Yes,Yes,Submersible,Domestic,
5842310,30.357501,-97.757223,Travis,218EBFZA,M. E. Hart,W,2/14/1986,680,101,,200,680,810,Yes,Yes,Submersible,Domestic,
5842311,30.372222,-97.763612,Travis,218EDRDA,City of Austin Stillhouse Hollow Spg.,S,,,,,,,754,No,Yes,,,USGS Site Number: 302218097454901. Stillhouse Hollow Spring.
5842602,30.330278,-97.751945,Travis,218EDRDA,Austin Memorial Park,W,0/0/1928,330,,,,,707,Yes,Yes,None,Unused,"Abandoned.  U.S.G.S. water-level recorder was operated from Sept.13, 1950, to Feb. 12,1962.  Well H-14 in 1957 Travis County report."
5842604,30.311389,-97.768055,Travis,218EDRDA,F.A. Boyce,W,0/0/1950,143,,,,,540,No,Yes,Jet,Unused,Well H-9 in 1957 Travis County report.
5842605,30.305834,-97.764167,Travis,218EDRDA,Austin State School ,W,,23,,,,,610,Yes,Yes,None,Unused,Dug well.  Abandoned in 1969.  Well H-11 in 1957 Travis County report.
5842606,30.313056,-97.756389,Travis,218EDRDA,TxDOT ,W,0/0/1939,405,,,,,653,No,Yes,None,Unused,Abandoned.  Depth before 1940 was 240 ft. Well H-15 in 1957 Travis County report.
5842607,30.301389,-97.771944,Travis,218EDRDA,Fagan Dickson ,W,0/0/1949,300,,,,,580,Yes,Yes,,Unused,Well H-32 in 1957 Travis County report.
5842608,30.303334,-97.776389,Travis,218EDRDA,F.M. Pearce ,W,0/0/1939,145,,,,,509,Yes,Yes,Submersible,Domestic,
5842610,30.293611,-97.785,Travis,218EDRDA,City of Austin Power House / Dam Sprg,S,,,,,,,460,No,Yes,None,Unused,"Owner Well Number: Power House or Dam Spring. USGS Site Number: 301738097470701. Power House or Dam Spring. Reported flow 0.056 cfs on Feb. 5,1973."
5842611,30.314445,-97.775,Travis,218EDRDA,City of Austin Mt Bonnell Springs,S,,,,,,,490,No,No,None,Unused,USGS Site Number: 301853097463101. Mount Bonnell Springs (about 25 springs).  They are now nearly all inundated by Lake Austin.
5842613,30.3175,-97.771389,Travis,218EDRDA,Mount Bonnell Terrace ,T,5/0/1971,85,10,4,,,636,Yes,No,,,Wastewater tunnel test hole No.V-13 Measured drawdown 0.22 feet after pumping for 5 hours at 29 GPM. Aquifer test results in TDWR R-276. Data in TWDB files.
5842614,30.314723,-97.769722,Travis,218EDRDA,City of Austin,T,0/0/1971,130,,,,,547,Yes,No,,,Wastewater tunnel test hole V-8.
5842615,30.311945,-97.763612,Travis,218EDRDA,Camp Mabry,T,0/0/1971,130,,,,,594,Yes,No,,,Destroyed.  Wastewater tunnel test hole V-12.
5842616,30.308056,-97.761389,Travis,218EDRDA,Austin State School ,T,0/0/1971,240,,,,,616,Yes,No,,,Destroyed. Wastewater tunnel test hole V-3.
5842617,30.305834,-97.767778,Travis,218EDRDA,L.C. Scruggs,S,,,,,,,540,No,Yes,None,Unused,USGS Site Number: 301822097460501. Measured discharge 10 GPM on 2/6/- 73.
5842618,30.313334,-97.774722,Travis,218EDRDA,City of Austin Mormon / Taylor Spring,S,,,,,,,490,No,Yes,None,Unused,Owner Well Number: Mormon or Taylor Springs. USGS Site Number: 301849097463001. Mormon or Taylor Springs.  At least 25 springs issue from the Mount Bonnell Fault just below the normal level of Lake Austin.  Measured discharge 500 GPM on 2/6/73.
5842619,30.297222,-97.79,Travis,218EDRDA,City of Austin part of Bee Springs ,S,,,,,,,490,No,No,None,Public Supply,USGS Site Number: 301751097472501. Part of Bee Springs. Located on the Mount Bonnell Fault.  It is now largerly beneath Lake Austin.
5842622,30.32,-97.7533333,Travis,,Texas State Cemetary,W,1/23/2003,504,10,8,0,300,665,Yes,No,Submersible,Unused,Well Report Tracking Number: 22974. Steel cement basket set at 100 ft.
5842622,30.32,-97.7533333,Travis,,Texas State Cemetary,W,1/23/2003,504,10,8,300,502,665,Yes,No,Submersible,Unused,Well Report Tracking Number: 22974. Steel cement basket set at 100 ft.
5842711,30.2511111,-97.8372222,Travis,218EDRDA,USGS,W,,239,10,7,0,16,766,Yes,Yes,None,Unused,USGS Site Number: 301504097501401. 
5842711,30.2511111,-97.8372222,Travis,218EDRDA,USGS,W,,239,10,3,0,139,766,Yes,Yes,None,Unused,USGS Site Number: 301504097501401. 
5842711,30.2511111,-97.8372222,Travis,218EDRDA,USGS,W,,239,11,3,139,239,766,Yes,Yes,None,Unused,USGS Site Number: 301504097501401. 
5842809,30.266112,-97.810001,Travis,218EDRDA,Carlysle Schnelle ,W,0/0/1949,340,,,,,720,Yes,Yes,Submersible,Domestic,
5842810,30.270833,-97.809723,Travis,218EDRDA,Swenson ,W,0/0/1912,295,,,,,700,Yes,Yes,None,Unused,
5842811,30.260001,-97.823333,Travis,218EDRDA,City of Austin Back Door Springs ,S,,,,,,,580,No,Yes,None,Recreation,"USGS Site Number: 301537097492501. Backdoor Spring.  Estimated flow 20 gal/min on July 7,1970 and 10 gal/ min in May 1972."
5842812,30.264723,-97.813612,Travis,218EDRDA,W.F Guyton,W,7/0/1958,375,,,,,745,Yes,No,Submersible,Domestic,"Cemented from 0-140 feet slotted from 237-236 feet.  Measured draw- down 1.5 feet after pumping 1 hour at 20 gal/min on June 5,1969."
5842813,30.274444,-97.794722,Travis,218EDRDA,Dellana Hills Water  System CO-OP,W,0/0/1947,300,10,5,0,280,654,Yes,Yes,Submersible,Public Supply,USGS Site Number: 301628097474001. TCEQ Source ID: G2270108A. This well supplies 15 families.
5842813,30.274444,-97.794722,Travis,218EDRDA,Dellana Hills Water  System CO-OP,W,0/0/1947,300,101,,280,300,654,Yes,Yes,Submersible,Public Supply,USGS Site Number: 301628097474001. TCEQ Source ID: G2270108A. This well supplies 15 families.
5842814,30.274444,-97.794722,Travis,218EDRDA,Dellana Hills Water  System CO-OP,W,0/0/1947,300,,,,,653,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G2270108B. This well supplies 24 families.
5842815,30.253056,-97.8325,Travis,218EDRDA,Travis Country,W,0/0/1952,516,,,,,751,Yes,No,None,Unused,Used for golf course.
5842816,30.2775,-97.793889,Travis,218EDRDA,Ridgewood Village ,W,0/0/1964,290,,,,,640,No,Yes,Submersible,Public Supply,TCEQ Source ID: G2270015A. Supplies 65 homes.  Reported yield 170 gal/min.
5842817,30.265278,-97.817222,Travis,218EDRDA,USGS,W,0/0/1978,257,10,6,0,30,762,Yes,No,None,Plugged or Destroyed,U.S.G.S. test well no.1. Could not locate in 2010.
5842817,30.265278,-97.817222,Travis,218EDRDA,USGS,W,0/0/1978,257,101,,30,257,762,Yes,No,None,Plugged or Destroyed,U.S.G.S. test well no.1. Could not locate in 2010.
5842818,30.270833,-97.809723,Travis,218EDRDA,Swenson ,W,0/0/1953,300,,,,,700,Yes,No,Submersible,Domestic,
5842819,30.2611111,-97.8175,Travis,218EDRDA,City of Austin Greenbelt well,W,3/0/1982,311,10,3,0,311,737,Yes,No,,Unused,Originally reported to be 420 feet deep. Barton Springs Edwards Aquifer CD recorder well. Observation well for aquifer test of 825 in 1998. Water level measurements between 9/21/1994 and 2/10/2005 originally reported from measuring point; on 3/12/2018 those measurements adjusted to subtract the measuring point (1.94 ft) to display as depth from land surface.
5842820,30.261389,-97.816944,Travis,218EDRDA,Barton-Laredo Interest,W,4/10/1982,450,10,9,0,100,700,No,Yes,Submersible,Commercial,
5842820,30.261389,-97.816944,Travis,218EDRDA,Barton-Laredo Interest,W,4/10/1982,450,10,7,82,212,700,No,Yes,Submersible,Commercial,
5842820,30.261389,-97.816944,Travis,218EDRDA,Barton-Laredo Interest,W,4/10/1982,450,11,7,212,450,700,No,Yes,Submersible,Commercial,
5842821,30.263056,-97.813889,Travis,218EDRDA,Georgian Leasing c/o Steven Courlitz ,W,4/9/1981,460,10,7,0,350,740,Yes,Yes,Submersible,Commercial,Aquifer test data and results in TWDB files. Site 84 in BSEACD Report 2010-0701. Reported yield 16 GPM with 10.4 feet drawdown after 1.5 hours in 1982. Specific capacity 1.25 GPM/- ft. Also used as observation well for test of 825 in 1998.
5842821,30.263056,-97.813889,Travis,218EDRDA,Georgian Leasing c/o Steven Courlitz ,W,4/9/1981,460,101,,350,460,740,Yes,Yes,Submersible,Commercial,Aquifer test data and results in TWDB files. Site 84 in BSEACD Report 2010-0701. Reported yield 16 GPM with 10.4 feet drawdown after 1.5 hours in 1982. Specific capacity 1.25 GPM/- ft. Also used as observation well for test of 825 in 1998.
5842822,30.275,-97.794167,Travis,218EDRDA,Mrs. George Hatley G & J Water District,W,0/0/1957,300,10,5,,,658,No,No,Submersible,Public Supply,TCEQ Source ID: G2270109A. 
5842824,30.273333,-97.793611,Travis,218EDRDA,G.H. Oldenburg,W,0/0/1965,360,,,,,640,No,No,None,Unused,
